TimeUS,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health,timestamp
224259027.0,0.24839094281196594,101329.40625,29.14,0.23406194150447845,224259.0,0.0,24.514814376831055,1.0,1668050396.578048
224359021.0,0.22382479906082153,101329.6875,29.14,0.28624844551086426,224358.0,0.0,24.514814376831055,1.0,1668050396.678042
227258857.0,0.36303290724754333,101328.0625,29.19,-0.15609735250473022,227258.0,0.0,24.514814376831055,1.0,1668050399.577878
227370978.0,0.2538500726222992,101329.3359375,29.2,-0.1372646540403366,227370.0,0.0,24.514814376831055,1.0,1668050399.689999
227471015.0,0.2674979269504547,101329.15625,29.2,0.14929044246673584,227470.0,0.0,24.514814376831055,1.0,1668050399.790036
227571392.0,0.31663021445274353,101328.6015625,29.2,0.17279735207557678,227571.0,0.0,24.514814376831055,1.0,1668050399.890413
227670757.0,0.12010110914707184,101330.875,29.2,-0.011393128894269466,227670.0,0.0,24.514814376831055,1.0,1668050399.989778
227770871.0,0.21017694473266602,101329.828125,29.2,-0.19136033952236176,227770.0,0.0,24.514814376831055,1.0,1668050400.089892
227870716.0,0.18015167117118835,101330.1953125,29.21,-0.34092870354652405,227870.0,0.0,24.514814376831055,1.0,1668050400.189737
227970812.0,0.3139006197452545,101328.6171875,29.21,-0.2575860917568207,227970.0,0.0,24.514814376831055,1.0,1668050400.289833
228071067.0,0.35211461782455444,101328.1875,29.21,0.11680717021226883,228071.0,0.0,24.514814376831055,1.0,1668050400.390088
228170713.0,0.2565796375274658,101329.3125,29.21,0.43256473541259766,228170.0,0.0,24.514814376831055,1.0,1668050400.489734
228270778.0,0.25930923223495483,101329.265625,29.21,0.36886125802993774,228270.0,0.0,24.514814376831055,1.0,1668050400.589799
228370970.0,0.24020221829414368,101329.5,29.21,0.018765810877084732,228370.0,0.0,24.514814376831055,1.0,1668050400.689991
228471019.0,0.3357371985912323,101328.375,29.22,-0.18923962116241455,228470.0,0.0,24.514814376831055,1.0,1668050400.79004
228571191.0,0.22382479906082153,101329.6796875,29.22,-0.07421465963125229,228571.0,0.0,24.514814376831055,1.0,1668050400.890212
228671194.0,0.24566136300563812,101329.4375,29.22,0.0453106164932251,228671.0,0.0,24.514814376831055,1.0,1668050400.990215
228770936.0,0.16923338174819946,101330.3203125,29.23,-0.06977540254592896,228770.0,0.0,24.514814376831055,1.0,1668050401.089957
228870764.0,0.4367313086986542,101327.203125,29.22,-0.17330993711948395,228870.0,0.0,24.514814376831055,1.0,1668050401.189785
228971124.0,0.1501263827085495,101330.546875,29.23,0.01241305097937584,228971.0,0.0,24.514814376831055,1.0,1668050401.290145
229071160.0,0.3466554880142212,101328.234375,29.23,0.21133027970790863,229071.0,0.0,24.514814376831055,1.0,1668050401.390181
229171198.0,0.2647683620452881,101329.203125,29.23,0.10933136194944382,229171.0,0.0,24.514814376831055,1.0,1668050401.4902189
229270979.0,0.2893345057964325,101328.921875,29.23,-0.007251687813550234,229270.0,0.0,24.514814376831055,1.0,1668050401.59
229371090.0,0.30571192502975464,101328.7265625,29.240000000000002,0.03746065869927406,229371.0,0.0,24.514814376831055,1.0,1668050401.690111
229470659.0,0.27295708656311035,101329.09375,29.240000000000002,0.05328837409615517,229470.0,0.0,24.514814376831055,1.0,1668050401.78968
229571107.0,0.040943559259176254,101331.796875,29.240000000000002,-0.06249920278787613,229571.0,0.0,24.514814376831055,1.0,1668050401.890128
229671166.0,0.2920640707015991,101328.875,29.240000000000002,-0.3224305510520935,229671.0,0.0,24.514814376831055,1.0,1668050401.990187
229770942.0,0.1965290904045105,101329.984375,29.240000000000002,-0.43165746331214905,229770.0,0.0,24.514814376831055,1.0,1668050402.089963
229870811.0,0.15558552742004395,101330.484375,29.25,-0.1489110291004181,229870.0,0.0,24.514814376831055,1.0,1668050402.189832
229970985.0,0.19106994569301605,101330.0625,29.25,0.06172413006424904,229970.0,0.0,24.514814376831055,1.0,1668050402.290006
230071028.0,0.20471780002117157,101329.8984375,29.25,-0.047480326145887375,230071.0,0.0,24.514814376831055,1.0,1668050402.390049
233071104.0,0.25930923223495483,101329.28125,29.310000000000002,0.12555693089962006,233071.0,0.0,24.514814376831055,1.0,1668050405.390125
233184078.0,0.39032861590385437,101327.734375,29.310000000000002,0.009648305363953114,233184.0,0.0,24.514814376831055,1.0,1668050405.503099
233284312.0,0.29479363560676575,101328.859375,29.310000000000002,0.15399035811424255,233284.0,0.0,24.514814376831055,1.0,1668050405.603333
233384519.0,0.40943560004234314,101327.5234375,29.32,0.3824864327907562,233384.0,0.0,24.514814376831055,1.0,1668050405.70354
233484206.0,0.28114578127861023,101329.0078125,29.32,0.34366610646247864,233484.0,0.0,24.514814376831055,1.0,1668050405.803227
233584351.0,0.3384667634963989,101328.3359375,29.32,0.10888994485139847,233584.0,0.0,24.514814376831055,1.0,1668050405.903372
233684461.0,0.2210952341556549,101329.71875,29.32,-0.09784070402383804,233684.0,0.0,24.514814376831055,1.0,1668050406.003482
233784143.0,0.24566136300563812,101329.4140625,29.330000000000002,-0.24822033941745758,233784.0,0.0,24.514814376831055,1.0,1668050406.103164
233884159.0,0.19106994569301605,101330.0625,29.330000000000002,-0.3309604227542877,233884.0,0.0,24.514814376831055,1.0,1668050406.20318
233984361.0,0.28114578127861023,101329.015625,29.330000000000002,-0.29769381880760193,233984.0,0.0,24.514814376831055,1.0,1668050406.303382
234084395.0,0.2784162163734436,101329.0546875,29.330000000000002,-0.11941873282194138,234084.0,0.0,24.514814376831055,1.0,1668050406.403416
234184385.0,0.23747265338897705,101329.53125,29.330000000000002,0.09553498029708862,234184.0,0.0,24.514814376831055,1.0,1668050406.503406
234284283.0,0.21563608944416046,101329.765625,29.34,0.1245366707444191,234284.0,0.0,24.514814376831055,1.0,1668050406.603304
234384257.0,0.28114578127861023,101329.0,29.34,-0.02644270285964012,234384.0,0.0,24.514814376831055,1.0,1668050406.703278
234484263.0,0.2647683620452881,101329.203125,29.34,-0.07506319880485535,234484.0,0.0,24.514814376831055,1.0,1668050406.803284
234584384.0,0.3139006197452545,101328.6328125,29.34,0.061415333300828934,234584.0,0.0,24.514814376831055,1.0,1668050406.903405
234684408.0,0.22382479906082153,101329.6796875,29.34,0.15524432063102722,234684.0,0.0,24.514814376831055,1.0,1668050407.003429
234784497.0,0.25112050771713257,101329.3671875,29.35,0.06568028032779694,234784.0,0.0,24.514814376831055,1.0,1668050407.103518
234884272.0,0.35484418272972107,101328.1640625,29.35,-0.05800337716937065,234884.0,0.0,24.514814376831055,1.0,1668050407.203293
234984183.0,0.33027806878089905,101328.453125,29.35,0.02985469251871109,234984.0,0.0,24.514814376831055,1.0,1668050407.303204
235084565.0,0.3111710548400879,101328.65625,29.35,0.23969043791294098,235084.0,0.0,24.514814376831055,1.0,1668050407.403586
235184571.0,0.4421904683113098,101327.1484375,29.35,0.27295708656311035,235184.0,0.0,24.514814376831055,1.0,1668050407.503592
235284395.0,0.3603033423423767,101328.078125,29.35,0.21324771642684937,235284.0,0.0,24.514814376831055,1.0,1668050407.603416
235384591.0,0.31935977935791016,101328.5625,29.36,0.20301184058189392,235384.0,0.0,24.514814376831055,1.0,1668050407.703612
235484383.0,0.1965290904045105,101330.0,29.36,0.013647866435348988,235484.0,0.0,24.514814376831055,1.0,1668050407.803404
235584279.0,0.17742209136486053,101330.21875,29.37,-0.3829928934574127,235584.0,0.0,24.514814376831055,1.0,1668050407.9033
235684466.0,0.34392592310905457,101328.296875,29.36,-0.5766218304634094,235684.0,0.0,24.514814376831055,1.0,1668050408.0034869
238383994.0,0.2920640707015991,101328.875,29.42,0.027345571666955948,238383.0,0.0,24.514814376831055,1.0,1668050410.703015
238495913.0,0.3603033423423767,101328.0859375,29.42,-0.04282839968800545,238495.0,0.0,24.514814376831055,1.0,1668050410.814934
238596269.0,0.300252765417099,101328.78125,29.42,0.06069495156407356,238596.0,0.0,24.514814376831055,1.0,1668050410.9152899
238695997.0,0.18288123607635498,101330.15625,29.42,0.10975635051727295,238695.0,0.0,24.514814376831055,1.0,1668050411.015018
238796214.0,0.2920640707015991,101328.8984375,29.43,-0.09254980087280273,238796.0,0.0,24.514814376831055,1.0,1668050411.115235
238896053.0,0.2183656543493271,101329.734375,29.43,-0.29394733905792236,238896.0,0.0,24.514814376831055,1.0,1668050411.215074
238996030.0,0.28114578127861023,101329.0,29.43,-0.19311410188674927,238996.0,0.0,24.514814376831055,1.0,1668050411.315051
239096245.0,0.3821398913860321,101327.828125,29.43,0.03809739649295807,239096.0,0.0,24.514814376831055,1.0,1668050411.415266
239196003.0,0.24020221829414368,101329.484375,29.44,0.21259523928165436,239195.0,0.0,24.514814376831055,1.0,1668050411.515024
239296187.0,0.22382479906082153,101329.671875,29.44,0.20368105173110962,239296.0,0.0,24.514814376831055,1.0,1668050411.615208
239396017.0,0.33027806878089905,101328.453125,29.44,-0.045529987663030624,239396.0,0.0,24.514814376831055,1.0,1668050411.715038
239496377.0,0.17196296155452728,101330.296875,29.44,-0.2004527747631073,239496.0,0.0,24.514814376831055,1.0,1668050411.815398
239596077.0,0.32754847407341003,101328.4765625,29.44,-0.10817701369524002,239596.0,0.0,24.514814376831055,1.0,1668050411.915098
239696380.0,0.2975232005119324,101328.828125,29.45,0.0014337110333144665,239696.0,0.0,24.514814376831055,1.0,1668050412.015401
239796047.0,0.21017694473266602,101329.84375,29.45,0.0784907266497612,239796.0,0.0,24.514814376831055,1.0,1668050412.115068
239895968.0,0.1856108158826828,101330.125,29.45,0.03409966453909874,239895.0,0.0,24.514814376831055,1.0,1668050412.214989
239996071.0,0.35211461782455444,101328.1875,29.45,-0.15946653485298157,239996.0,0.0,24.514814376831055,1.0,1668050412.315092
240095988.0,0.30844148993492126,101328.703125,29.45,-0.10231338441371918,240095.0,0.0,24.514814376831055,1.0,1668050412.415009
240195988.0,0.3357371985912323,101328.390625,29.45,0.23802292346954346,240195.0,0.0,24.514814376831055,1.0,1668050412.515009
240296130.0,0.1856108158826828,101330.109375,29.46,0.3142940104007721,240296.0,0.0,24.514814376831055,1.0,1668050412.615151
240396102.0,0.2320135086774826,101329.5859375,29.46,-0.018894383683800697,240396.0,0.0,24.514814376831055,1.0,1668050412.715123
240496051.0,0.22382479906082153,101329.671875,29.46,-0.3291724622249603,240496.0,0.0,24.514814376831055,1.0,1668050412.815072
240595955.0,0.2565796375274658,101329.3046875,29.46,-0.29667359590530396,240595.0,0.0,24.514814376831055,1.0,1668050412.914976
240695963.0,0.21017694473266602,101329.828125,29.46,-0.06994526833295822,240695.0,0.0,24.514814376831055,1.0,1668050413.014984
240796232.0,0.14466725289821625,101330.6015625,29.47,0.00975207518786192,240796.0,0.0,24.514814376831055,1.0,1668050413.115253
240896169.0,0.1965290904045105,101329.984375,29.47,-0.12720279395580292,240896.0,0.0,24.514814376831055,1.0,1668050413.21519
240996075.0,0.19925867021083832,101329.953125,29.47,-0.2183486521244049,240996.0,0.0,24.514814376831055,1.0,1668050413.315096
241096069.0,0.32754847407341003,101328.46875,29.47,-0.060277555137872696,241096.0,0.0,24.514814376831055,1.0,1668050413.41509
241195988.0,0.2320135086774826,101329.578125,29.48,0.2239707112312317,241195.0,0.0,24.514814376831055,1.0,1668050413.515009
241296432.0,0.3139006197452545,101328.640625,29.48,0.34653395414352417,241296.0,0.0,24.514814376831055,1.0,1668050413.615453
241396035.0,0.07642798125743866,101331.3984375,29.48,0.17682626843452454,241396.0,0.0,24.514814376831055,1.0,1668050413.715056
241495992.0,0.17196296155452728,101330.296875,29.48,-0.18255285918712616,241495.0,0.0,24.514814376831055,1.0,1668050413.815013
241596116.0,0.34119632840156555,101328.3046875,29.48,-0.3925067186355591,241596.0,0.0,24.514814376831055,1.0,1668050413.915137
241695978.0,0.2920640707015991,101328.8828125,29.490000000000002,-0.09786126762628555,241695.0,0.0,24.514814376831055,1.0,1668050414.014999
241796186.0,0.30571192502975464,101328.71875,29.490000000000002,0.4093289077281952,241796.0,0.0,24.514814376831055,1.0,1668050414.115207
241895959.0,0.09826454520225525,101331.1484375,29.490000000000002,0.40676411986351013,241895.0,0.0,24.514814376831055,1.0,1668050414.21498
241996093.0,0.1392081081867218,101330.671875,29.490000000000002,-0.1279486119747162,241996.0,0.0,24.514814376831055,1.0,1668050414.315114
242096146.0,0.2893345057964325,101328.90625,29.5,-0.5186794400215149,242096.0,0.0,24.514814376831055,1.0,1668050414.415167
242196042.0,0.23474308848381042,101329.546875,29.5,-0.29683229327201843,242196.0,0.0,24.514814376831055,1.0,1668050414.515063
242296023.0,0.2320135086774826,101329.578125,29.5,0.1896159052848816,242296.0,0.0,24.514814376831055,1.0,1668050414.6150439
242396135.0,0.25930923223495483,101329.265625,29.5,0.30154183506965637,242396.0,0.0,24.514814376831055,1.0,1668050414.715156
242496021.0,0.2893345057964325,101328.9140625,29.5,0.12017235904932022,242496.0,0.0,24.514814376831055,1.0,1668050414.815042
242595966.0,0.25112050771713257,101329.375,29.5,0.073415607213974,242595.0,0.0,24.514814376831055,1.0,1668050414.914987
242696184.0,0.28114578127861023,101329.0,29.5,0.10752817243337631,242696.0,0.0,24.514814376831055,1.0,1668050415.015205
242796403.0,0.3603033423423767,101328.1015625,29.51,0.0877937451004982,242796.0,0.0,24.514814376831055,1.0,1668050415.115424
242896159.0,0.17196296155452728,101330.28125,29.51,0.09468196332454681,242896.0,0.0,24.514814376831055,1.0,1668050415.21518
242995940.0,0.18288123607635498,101330.140625,29.51,-0.0008886236464604735,242995.0,0.0,24.514814376831055,1.0,1668050415.314961
243096103.0,0.3684920370578766,101327.984375,29.51,-0.231160506606102,243096.0,0.0,24.514814376831055,1.0,1668050415.415124
243196019.0,0.22928394377231598,101329.6015625,29.52,-0.17624488472938538,243196.0,0.0,24.514814376831055,1.0,1668050415.51504
243296016.0,0.06823927164077759,101331.4921875,29.51,0.076769158244133,243296.0,0.0,24.514814376831055,1.0,1668050415.615037
243396259.0,0.17196296155452728,101330.2734375,29.52,-0.11636746674776077,243396.0,0.0,24.514814376831055,1.0,1668050415.71528
246496074.0,0.2183656543493271,101329.734375,29.580000000000002,0.09878881275653839,246496.0,0.0,24.514814376831055,1.0,1668050418.815095
246607969.0,0.2565796375274658,101329.2890625,29.59,-0.26928749680519104,246607.0,0.0,24.514814376831055,1.0,1668050418.92699
246707843.0,0.23747265338897705,101329.515625,29.59,-0.44892361760139465,246707.0,0.0,24.514814376831055,1.0,1668050419.026864
246807904.0,0.2920640707015991,101328.890625,29.59,-0.2936725318431854,246807.0,0.0,24.514814376831055,1.0,1668050419.126925
246907848.0,0.16650381684303284,101330.3515625,29.59,-0.06932540982961655,246907.0,0.0,24.514814376831055,1.0,1668050419.2268689
247007995.0,0.1856108158826828,101330.109375,29.59,-0.04862484335899353,247007.0,0.0,24.514814376831055,1.0,1668050419.3270159
247108044.0,0.25930923223495483,101329.265625,29.59,-0.18705584108829498,247108.0,0.0,24.514814376831055,1.0,1668050419.427065
247207852.0,0.25112050771713257,101329.375,29.6,-0.14081153273582458,247207.0,0.0,24.514814376831055,1.0,1668050419.5268729
247307974.0,0.302982360124588,101328.7734375,29.6,0.11357935518026352,247307.0,0.0,24.514814376831055,1.0,1668050419.626995
247407865.0,0.30844148993492126,101328.6796875,29.6,0.2780750095844269,247407.0,0.0,24.514814376831055,1.0,1668050419.726886
247507894.0,0.2183656543493271,101329.75,29.6,0.23832733929157257,247507.0,0.0,24.514814376831055,1.0,1668050419.826915
247607904.0,0.2975232005119324,101328.8125,29.61,0.07322891056537628,247607.0,0.0,24.514814376831055,1.0,1668050419.926925
247707971.0,0.31935977935791016,101328.578125,29.61,-0.05541311949491501,247707.0,0.0,24.514814376831055,1.0,1668050420.026992
247807827.0,0.22928394377231598,101329.625,29.61,-0.0034119784832000732,247807.0,0.0,24.514814376831055,1.0,1668050420.126848
247907919.0,0.24839094281196594,101329.390625,29.61,0.04179656133055687,247907.0,0.0,24.514814376831055,1.0,1668050420.22694
248007899.0,0.43400174379348755,101327.234375,29.61,-0.029854651540517807,248007.0,0.0,24.514814376831055,1.0,1668050420.32692
248107827.0,0.30844148993492126,101328.6875,29.61,0.08785807341337204,248107.0,0.0,24.514814376831055,1.0,1668050420.426848
248207878.0,0.2210952341556549,101329.71875,29.62,0.2823399603366852,248207.0,0.0,24.514814376831055,1.0,1668050420.526899
248307912.0,0.27295708656311035,101329.125,29.62,0.06909224390983582,248307.0,0.0,24.514814376831055,1.0,1668050420.626933
248407963.0,0.302982360124588,101328.7734375,29.62,-0.2789279818534851,248407.0,0.0,24.514814376831055,1.0,1668050420.726984
248507823.0,0.29479363560676575,101328.8359375,29.62,-0.20471777021884918,248507.0,0.0,24.514814376831055,1.0,1668050420.826844
248607971.0,0.31663021445274353,101328.59375,29.62,0.07421020418405533,248607.0,0.0,24.514814376831055,1.0,1668050420.926992
248707814.0,0.275686651468277,101329.078125,29.63,0.14330244064331055,248707.0,0.0,24.514814376831055,1.0,1668050421.026835
248807923.0,0.24020221829414368,101329.5,29.63,0.03070766292512417,248807.0,0.0,24.514814376831055,1.0,1668050421.126944
248907919.0,0.4039764702320099,101327.59375,29.63,-0.06738628447055817,248907.0,0.0,24.514814376831055,1.0,1668050421.22694
249007799.0,0.3684920370578766,101327.984375,29.63,0.037531573325395584,249007.0,0.0,24.514814376831055,1.0,1668050421.32682
249107962.0,0.300252765417099,101328.78125,29.63,0.26698607206344604,249107.0,0.0,24.514814376831055,1.0,1668050421.4269829
249207915.0,0.393058180809021,101327.6953125,29.64,0.25504422187805176,249207.0,0.0,24.514814376831055,1.0,1668050421.526936
249307880.0,0.3575737774372101,101328.109375,29.64,0.05459138751029968,249307.0,0.0,24.514814376831055,1.0,1668050421.626901
249407966.0,0.28114578127861023,101329.0078125,29.64,-0.006823905277997255,249407.0,0.0,24.514814376831055,1.0,1668050421.726987
249507898.0,0.3111710548400879,101328.6640625,29.64,-0.048620421439409256,249507.0,0.0,24.514814376831055,1.0,1668050421.826919
249607829.0,0.3111710548400879,101328.6640625,29.64,-0.17912806570529938,249607.0,0.0,24.514814376831055,1.0,1668050421.92685
249707964.0,0.4312721788883209,101327.265625,29.64,-0.1339195817708969,249707.0,0.0,24.514814376831055,1.0,1668050422.026985
249807869.0,0.3848694860935211,101327.8125,29.650000000000002,0.13647852838039398,249807.0,0.0,24.514814376831055,1.0,1668050422.12689
252807856.0,0.2210952341556549,101329.703125,29.71,0.000852960511110723,252807.0,0.0,24.514814376831055,1.0,1668050425.126877
252919829.0,0.28660494089126587,101328.9453125,29.71,-0.1726052314043045,252919.0,0.0,24.514814376831055,1.0,1668050425.2388499
253019872.0,0.32754847407341003,101328.46875,29.71,-0.19685690104961395,253019.0,0.0,24.514814376831055,1.0,1668050425.338893
253119877.0,0.22928394377231598,101329.6015625,29.71,-0.018030334264039993,253119.0,0.0,24.514814376831055,1.0,1668050425.438898
253219837.0,0.4995114505290985,101326.46875,29.72,0.14910754561424255,253219.0,0.0,24.514814376831055,1.0,1668050425.538858
253319834.0,0.28387534618377686,101328.984375,29.72,0.25082847476005554,253319.0,0.0,24.514814376831055,1.0,1668050425.638855
253419792.0,0.28387534618377686,101328.984375,29.72,0.28451427817344666,253419.0,0.0,24.514814376831055,1.0,1668050425.738813
253519846.0,0.29479363560676575,101328.84375,29.72,0.03326663002371788,253519.0,0.0,24.514814376831055,1.0,1668050425.838867
253619760.0,0.24839094281196594,101329.40625,29.73,-0.2797810733318329,253619.0,0.0,24.514814376831055,1.0,1668050425.938781
253719806.0,0.3357371985912323,101328.390625,29.73,-0.26357418298721313,253719.0,0.0,24.514814376831055,1.0,1668050426.038827
253819908.0,0.31935977935791016,101328.578125,29.73,-0.04691446200013161,253819.0,0.0,24.514814376831055,1.0,1668050426.138929
253919924.0,0.393058180809021,101327.703125,29.73,0.1424494832754135,253919.0,0.0,24.514814376831055,1.0,1668050426.238945
254019881.0,0.17742209136486053,101330.203125,29.73,0.20045284926891327,254019.0,0.0,24.514814376831055,1.0,1668050426.338902
254119787.0,0.3466554880142212,101328.234375,29.73,0.017059795558452606,254119.0,0.0,24.514814376831055,1.0,1668050426.438808
254219818.0,0.1037236899137497,101331.0859375,29.740000000000002,-0.2533382773399353,254219.0,0.0,24.514814376831055,1.0,1668050426.538839
254319796.0,0.21017694473266602,101329.8203125,29.740000000000002,-0.3812869191169739,254319.0,0.0,24.514814376831055,1.0,1668050426.638817
254419814.0,0.12010110914707184,101330.875,29.740000000000002,-0.40602365136146545,254419.0,0.0,24.514814376831055,1.0,1668050426.738835
254519801.0,0.3712216317653656,101327.953125,29.740000000000002,-0.2917228937149048,254519.0,0.0,24.514814376831055,1.0,1668050426.838822
254619930.0,0.26203879714012146,101329.234375,29.75,0.08274011313915253,254619.0,0.0,24.514814376831055,1.0,1668050426.938951
254719992.0,0.25930923223495483,101329.2578125,29.75,0.4222305119037628,254719.0,0.0,24.514814376831055,1.0,1668050427.039013
254819886.0,0.25112050771713257,101329.375,29.75,0.32925447821617126,254819.0,0.0,24.514814376831055,1.0,1668050427.138907
254919852.0,0.25930923223495483,101329.28125,29.75,0.004264975432306528,254919.0,0.0,24.514814376831055,1.0,1668050427.238873
255019775.0,0.2647683620452881,101329.1953125,29.76,-0.111741803586483,255019.0,0.0,24.514814376831055,1.0,1668050427.338796
255119814.0,0.23747265338897705,101329.515625,29.76,-0.03838460147380829,255119.0,0.0,24.514814376831055,1.0,1668050427.438835
255219810.0,0.300252765417099,101328.78125,29.76,0.0059709143824875355,255219.0,0.0,24.514814376831055,1.0,1668050427.538831
255319854.0,0.15831510722637177,101330.4375,29.76,-0.004264995455741882,255319.0,0.0,24.514814376831055,1.0,1668050427.638875
255419867.0,0.30571192502975464,101328.71875,29.76,-0.05373845249414444,255419.0,0.0,24.514814376831055,1.0,1668050427.738888
255519816.0,0.09007583558559418,101331.25,29.77,-0.12538965046405792,255519.0,0.0,24.514814376831055,1.0,1668050427.838837
258419970.0,0.2920640707015991,101328.8828125,29.82,0.47852787375450134,258419.0,0.0,24.514814376831055,1.0,1668050430.738991
258532065.0,0.3384667634963989,101328.3359375,29.82,0.041003406047821045,258532.0,0.0,24.514814376831055,1.0,1668050430.851086
258632087.0,0.22655436396598816,101329.65625,29.830000000000002,-0.08161161094903946,258631.0,0.0,24.514814376831055,1.0,1668050430.951108
258731839.0,0.275686651468277,101329.0703125,29.830000000000002,0.08129635453224182,258731.0,0.0,24.514814376831055,1.0,1668050431.05086
258831970.0,0.2893345057964325,101328.9140625,29.830000000000002,0.03400608152151108,258831.0,0.0,24.514814376831055,1.0,1668050431.150991
258931928.0,0.24839094281196594,101329.390625,29.830000000000002,-0.07012134045362473,258931.0,0.0,24.514814376831055,1.0,1668050431.250949
259031993.0,0.15285596251487732,101330.5,29.830000000000002,-0.05743253603577614,259031.0,0.0,24.514814376831055,1.0,1668050431.351014
259131856.0,0.3821398913860321,101327.828125,29.84,-0.12110190838575363,259131.0,0.0,24.514814376831055,1.0,1668050431.450877
259231896.0,0.3684920370578766,101328.0,29.84,-0.03582564741373062,259231.0,0.0,24.514814376831055,1.0,1668050431.550917
259331929.0,0.13647854328155518,101330.703125,29.84,0.2644270956516266,259331.0,0.0,24.514814376831055,1.0,1668050431.65095
259432013.0,0.3330076336860657,101328.40625,29.84,0.21068869531154633,259431.0,0.0,24.514814376831055,1.0,1668050431.751034
259532039.0,0.36303290724754333,101328.046875,29.85,-0.12283068150281906,259531.0,0.0,24.514814376831055,1.0,1668050431.85106
259631918.0,0.3384667634963989,101328.34375,29.84,-0.021324729546904564,259631.0,0.0,24.514814376831055,1.0,1668050431.950939
